FIPS	Age-Adjusted Incidence Rate	Value (Dollars)	Avg Daily Sunlight (KJ/m²)	neighbor_ave_incedence	neighbor_min_incedence	neighbor_max_incedence	UV_ Wh/m²	neighbor_ave_uv	neighbor_min_uv	neighbor_max_uv
48355	9.7	58589	18773.92	11.6333333333333	9.7	14.7	4624.67	4598.24666666667	4555.53	4624.67
48361	16.3	59507	17491.47	15.84	12.9	18.9	4564.93	4565.57	4529.95	4594.32
48363	17.3	48445	17927.54	21.9	17.3	26.5	4966.52	4963.61333333333	4928.72	5009.42
48367	23.5	81039	17674	19.3333333333333	14.5	23.5	4928.72	4923.09666666667	4897.69	4966.52
48373	20	50396	17389.67	15.6714285714286	10.3	20	4582.68	4576.37428571429	4509.11	4631.43
48375	16	46529	18415.99	19.3	16	25.1	5047.57	5044.39333333333	5034.24	5051.37
48381	25.1	75972	18507.56	20.55	16	25.1	5051.37	5049.47	5047.57	5051.37
48397	18.7	96065	17321.84	15.82	11.2	19	4814.62	4813.888	4776.71	4853.72
48399	27.3	49611	18569.81	19.0333333333333	13.4	27.3	5098.66	5104.47666666667	5080.07	5134.7
48401	9.6	54197	17141	11.3857142857143	8.5	13.3	4667.22	4666.19714285714	4633.62	4706.17
48407	14.4	53062	17443.27	16.1666666666667	11.3	20.1	4551.57	4562.605	4509.11	4621.05
48409	10.5	57355	18605.02	11.6333333333333	9.7	14.7	4614.54	4598.24666666667	4555.53	4624.67
48419	13.2	46187	17318.94	12.92	9.6	18.2	4633.62	4635.596	4610.75	4667.22
48423	12.4	57823	17215.47	13.0875	8.5	18.4	4706.17	4705.8725	4667.22	4757.24
48427	6.5	29371	19174.97	5.85	5.2	6.5	4843.69	4812.915	4782.14	4843.69
48439	17.5	69896	17452.33	17.1	11.2	23.5	4897.69	4886.41	4850.36	4928.72
48441	13.4	56775	18440.23	20.35	13.4	27.3	5080.07	5089.365	5080.07	5098.66
48451	16.4	59614	18819.06	21.85	16.4	27.3	5134.7	5116.68	5098.66	5134.7
48453	14	77688	17665.44	14.1666666666667	10.1	16.2	4868.92	4856.25666666667	4773.42	4940.85
48455	18.3	44286	17444.83	15.2166666666667	11.3	20	4621.05	4605.265	4551.57	4656
48457	10.3	53246	17332.68	15.88	10.3	20	4588.66	4589.442	4550.12	4631.43
48459	10.6	58069	17138.45	12.46	8.5	17.5	4686.45	4687.806	4648.92	4719.66
48465	7.2	48944	18804.78	7.2	7.2	7.2	5237.71	5237.71	5237.71	5237.71
48467	18.4	54729	17258.98	16.1833333333333	12.4	19	4757.24	4752.435	4706.17	4803.69
48469	12.8	60161	17860.99	15.3	12.8	16.8	4601.48	4609.72666666667	4538.46	4689.24
48471	11.3	57017	17456.2	14.7166666666667	11.3	20.1	4588.86	4589.675	4522.36	4656
48473	14	64004	17461.01	15.0714285714286	11.7	20.1	4537.32	4543.29285714286	4475.24	4621.02
48477	18.3	61118	17551.01	16.6333333333333	11.8	23	4621.02	4610.57166666667	4537.32	4680.64
48479	3.1	41922	18932.36	3.1	3.1	3.1	4933.92	4933.92	4933.92	4933.92
48481	11.9	53089	17572.6	13.6666666666667	10	17.8	4522.32	4515.41333333333	4450.71	4589.55
48485	18.4	56664	17944.47	20.75	18.4	23.1	4925.98	4915.36	4904.74	4925.98
48491	16.2	84838	17736.4	17.1666666666667	13.3	25.4	4856.63	4846.70833333333	4773.42	4940.85
48493	14.2	77921	18006.82	12.22	8.5	15.2	4834.2	4849.106	4751.9	4929.76
48497	14.5	65196	17617.36	18.6833333333333	14.5	23.5	4903.12	4887.63166666667	4847.77	4928.72
48499	17.5	52697	17142.45	14.62	10.6	18.4	4719.66	4720.018	4686.45	4757.24
48503	26.5	56582	18073.78	21.9	17.3	26.5	4971.05	4968.785	4966.52	4971.05
49001	80.8	60613	17867.22	47.5	27.1	80.8	4948.87	4905.74	4793.63	5026.28
49003	33.3	62043	16388.37	33.1166666666667	20.8	41.4	4480.66	4495.715	4372.05	4637.2
49005	27.8	59288	17490.22	31.7333333333333	27.8	34.1	4435.73	4470.76	4435.73	4495.89
49007	14.5	61600	17440.8	24.26	14.5	34.9	4727.96	4691.804	4632.85	4749.67
49011	41.4	78367	17109.38	38.6166666666667	33.3	41.6	4552.76	4538.765	4480.66	4637.2
49013	34.9	67598	17326.7	37.8166666666667	14.5	74.3	4632.85	4638.515	4510.69	4749.67
49021	46.7	53240	18227.73	55	37.5	80.8	5026.28	5047.49666666667	4948.87	5167.34
49023	35.1	58389	17275.42	29.56	17.4	41.3	4733.42	4714.668	4634.77	4854.18
49027	27.1	61538	17363.64	39.16	17.4	80.8	4854.18	4808.774	4713.77	4948.87
49029	41.6	90000	17656.64	46.28	34.1	74.3	4497.14	4525.084	4495.89	4568.94
49035	40	72049	17180.06	44.8857142857143	26.9	74.3	4568.94	4568.09285714286	4497.14	4637.2
49039	17.4	57952	17229.3	26.0666666666667	14.5	35.4	4713.77	4742.955	4634.77	4854.18
49041	35.4	54956	17239.57	40.175	17.4	80.8	4793.63	4827.6125	4713.77	4948.87
49043	74.3	101659	17331.06	40.8571428571429	22	74.3	4510.69	4556.30285714286	4497.14	4632.85
49045	41.3	69299	16627.05	36.0142857142857	26.9	41.4	4637.2	4586.23428571429	4480.66	4733.42
49047	27.6	73582	17267.09	27.725	14.5	34.9	4749.67	4713.6125	4632.85	4749.67
49049	26.9	67496	17287.06	32.35	14.5	48.7	4634.77	4653.0075	4568.94	4733.42
49051	48.7	76021	17553.82	44.96	26.9	74.3	4575.15	4584.48	4510.69	4634.77
49053	37.5	58145	18686.79	32.7333333333333	14	46.7	5167.34	5206.23	5026.28	5425.07
49057	34.1	65065	17365.02	36.5833333333333	27.8	41.6	4495.89	4516.56333333333	4435.73	4637.2
50001	22.6	71925	13514.55	28.8625	21.7	41.3	3741.56	3746.64625	3701.63	3775.53
50003	30.4	60869	13891.87	26.0875	17.8	41.3	3755.14	3774.33875	3754.42	3808.47
50005	30.1	57346	13291.75	31.3833333333333	26.8	36.6	3751.9	3748.96833333333	3718.48	3796.81
50007	33.9	87437	13215.91	31.0375	22	49	3727.01	3720.51125	3698.77	3741.56
50011	27.1	71289	13142.12	34.68	26.8	49	3715.7	3721.798	3715.7	3727.01
50013	49	73598	13485.88	33	22	49	3724.91	3716.5975	3698.77	3727.01
50015	36.6	64810	13251.17	31.1666666666667	26.8	36.6	3718.48	3728.66833333333	3715.7	3751.9
50017	31.1	65270	13534.04	31.4666666666667	22.6	41.3	3767.7	3761.58833333333	3736.03	3796.81
50019	26.8	54658	13133.02	30.15	26.8	36.6	3722.89	3727.2425	3715.7	3751.9
50021	21.7	62989	13659.33	27.84	21.7	41.3	3754.42	3759.188	3741.56	3775.53
50023	32.5	73765	13452.52	31.1333333333333	22.6	36.6	3736.03	3740.44666666667	3718.48	3767.7
50025	30.9	64394	14028.26	29.3	17.8	41.3	3782.9	3792.7	3755.14	3823.17
50027	41.3	70666	13793.99	29.575	21.7	41.3	3775.53	3773.13125	3741.56	3810.99
51001	36.3	49807	17486.25	31.7875	22.7	39.2	4144.45	4152.48375	4122.51	4171.6
51003	23.1	89456	15820.45	23.49	15	33	4191.54	4175.388	4036.79	4279.95
51005	21	59570	15436.61	26.62	21	33.7	4095.78	4107.708	3997.14	4193.54
51009	11	59615	16007.81	20.66	11	33.7	4260.43	4263.82	4167.06	4347.75
51013	14.2	140838	15265.36	13.5	8.8	18.8	4101.5	4097.946	4068.84	4110.57
51015	33	61913	15740.38	29.5714285714286	23.1	33.7	4092.84	4139.88142857143	4036.79	4224.7
51023	21.8	70741	15746.45	27.625	21	34	4193.54	4167.6175	4095.78	4214.09
51029	15	52408	16018.15	20.36	14	28.2	4279.95	4249.238	4191.54	4318.74
51031	13.9	56532	16128.63	12.08	9.1	16.5	4347.75	4335.092	4260.43	4381.56
51033	14.1	67646	15733.04	20.3	14.1	32.4	4180.33	4176.245	4151.94	4204.05
51035	16.9	45434	15896.54	19.4428571428571	15.1	30.6	4203.36	4205.54428571429	4144.54	4286.78
51041	25.3	85142	15989.02	21.23	9.5	31.9	4235.68	4231.109	4213.69	4258.94
51043	19	90862	15145.01	15.2571428571429	12.3	19	4044.42	4041.45571428571	3990.61	4105.84
51047	20	78018	15510.4	19.45	13.1	31.5	4138.23	4143.12333333333	4105.84	4174.7
51053	15	57437	16056.87	18.24	9.5	25.8	4258.94	4247.864	4220.78	4292.01
51059	12.8	129805	15360.19	13.12	6.7	19.5	4108.66	4102.403	4068.84	4134.64
51061	13.1	106597	15440.06	14.6428571428571	10	20	4105.84	4097.78142857143	4044.42	4151.94
51063	22.5	56724	15911.65	20.5714285714286	15.8	34	4207.95	4220.35142857143	4162.86	4293.88
51065	21.5	73667	15876.31	22.1	15	31.9	4231.26	4227.114	4191.54	4279.95
51067	21.5	56742	16076.04	19.4	9.9	34	4293.88	4282.59166666667	4207.95	4366.56
51069	18.1	78706	15076.5	16.0444444444444	12.1	19	4000.51	4005.03	3941.77	4051.66
51071	21.2	54230	15412.93	20.96	16.1	25.8	4111.34	4120.668	4061.6	4182.52
51073	29.5	75121	16497.24	31.78	24.9	37.4	4176.77	4179.018	4169.58	4190.54
51075	31.9	91806	15921.79	24.0285714285714	19	31.9	4230.7	4223.74714285714	4202.12	4248.73
51077	15.1	39477	15688.85	20.4555555555556	14.5	30.6	4155.52	4168.92888888889	4113.75	4286.78
51079	19.6	71851	15616.97	23.4666666666667	19.3	31.5	4127.15	4117.60333333333	4036.79	4191.54
51083	9.1	49191	16197.55	16.0857142857143	9.1	25.6	4381.56	4373.79142857143	4347.75	4391.92
51085	24.4	91663	15824.19	23.8875	14.1	32.4	4204.05	4198.235	4174.7	4230.7
51087	22.7	77722	15917.54	24.4142857142857	13.4	31.9	4213.69	4220.67285714286	4193	4248.73
51089	12.7	43847	16141.77	18.85	9.9	27.3	4335.27	4328.86	4277.8	4369.31
51093	29.7	78876	16040.92	25.98	18.3	37.4	4212.55	4212.39	4190.54	4244.97
51095	37.4	90901	16131.61	27.8571428571429	18.3	37.4	4190.54	4191.43428571429	4176.77	4212.55
51099	18.5	90363	15787.58	16.52	14.1	19.5	4159.16	4156.462	4134.64	4180.33
51101	32.4	67395	15904.75	25.175	14.1	32.4	4187.29	4191.1675	4180.33	4204.05
51103	26.7	64345	16580.68	31.95	26.7	36.3	4161.81	4157.5775	4144.45	4169.58
51107	12.3	137534	15242.47	16.2444444444444	10	23.2	4069.19	4061.03666666667	3983.46	4123.19
51109	19	67647	15837.32	22.3428571428571	16.8	31.9	4202.12	4200.48	4168.99	4231.26
51113	31.5	54412	15574.19	22.02	19.3	31.5	4119.04	4123.104	4062.11	4168.99
51115	36.6	79702	16978.4	30.9666666666667	24.9	36.6	4171.6	4168.84833333333	4144.45	4186.6
51117	16.4	49223	16220.26	14.68	9.1	18.1	4351.79	4366.756	4346.25	4385.18
51119	30.5	62819	16370.87	31.2666666666667	26.7	36.6	4169.58	4164.71666666667	4144.45	4176.77
51121	17.2	69086	15709.88	22.2	16.1	34	4182.52	4175.752	4111.34	4214.09
51125	28.2	60699	15908.22	24	11	33.7	4224.7	4202.75333333333	4092.84	4279.95
51127	29.8	85798	16017.19	29.34	22.7	37.4	4193	4197.714	4187.29	4213.69
51131	28	50015	17664.28	30.1444444444444	15	51.2	4164.09	4178.41888888889	4144.45	4198.73
51133	34.3	61633	16502.6	27	14.9	36.3	4154.47	4147.755	4131.36	4161.81
51135	15.6	52771	16083.36	14.8666666666667	14	15.6	4292.01	4289.89666666667	4258.94	4318.74
51137	19.7	72153	15709.37	21.3857142857143	16.8	31.5	4168.99	4160.25285714286	4119.04	4202.12
51139	19.3	50792	15378.07	21.45	12.5	31.5	4062.11	4068.87666666667	4016.51	4127.15
51141	15.8	44106	16173.19	21.0428571428571	12.7	30.6	4277.8	4276.48285714286	4203.36	4335.27
51143	9.9	50187	16152.19	14.9625	7.1	25.9	4366.56	4358.9575	4293.88	4391.78
51145	23.4	87233	15969.23	25.825	22.7	31.9	4248.73	4232.2	4213.69	4248.73
51147	14	53340	16101.12	14.8666666666667	14	15.6	4318.74	4296.9	4279.95	4318.74
51149	25.8	71620	16042.76	18.02	9.5	25.8	4220.78	4233.65	4220.78	4258.94
51153	10	107304	15528.02	13.8285714285714	10	19.5	4123.19	4116.47714285714	4069.19	4151.94
51155	16.1	57148	15664.23	18.8333333333333	16.1	22.5	4162.86	4168.76166666667	4111.34	4207.95
51161	34	74547	15865.96	23.5571428571429	17.2	34	4214.09	4224.34428571429	4182.52	4293.88
51163	33.7	58614	15774.33	33.3857142857143	11	85	4167.06	4175.51857142857	4092.84	4260.43
51165	27.6	61718	15511.01	24.3285714285714	18.2	33	4036.79	4084.87714285714	4016.51	4191.54
51167	10.3	48040	15233.22	13.14	7.1	19.2	4077.67	4085.472	4050.13	4118.15
51171	18.2	59459	15309.48	19.14	12.5	27.6	4016.51	4033.516	4000.51	4062.11
51173	14.6	47666	15305.66	15.4666666666667	10.3	19.2	4113.75	4112.88166666667	4067.66	4155.52
51175	22.4	58977	16038.89	21.325	11.1	29.7	4244.97	4236.795	4212.55	4267.46
51177	16.8	87569	15688.57	19.0125	14.1	24.4	4174.7	4173.46875	4138.23	4204.05
51179	15.6	107143	15673.5	16.6777777777778	10	22.5	4151.94	4148.38	4105.84	4180.33
51185	19.2	48963	14993.58	17.15	10.3	24.5	4067.66	4080.17	4061.6	4113.75
51187	12.5	72738	15246.68	16.7	12.5	19.3	4051.66	4046.84166666667	4000.51	4105.84
51191	14.5	55931	15164.76	17.2833333333333	10.3	33.8	4118.15	4125.51	4077.67	4155.52
51193	14.9	58682	16008.01	22.86	14.9	34.3	4156.24	4148.542	4134.64	4159.16
51195	7.1	48187	15120.11	16.32	7.1	23.3	4050.13	4053.352	4024.01	4077.67
51197	19.1	51246	15614.4	16.36	14.6	19.1	4144.54	4156.006	4113.75	4203.36
51199	24.9	94141	16538.36	29.7888888888889	16.8	51.2	4186.6	4182.86555555556	4164.09	4191.69
51510	12.9	109075	15417.59	11.08	6.7	14.2	4110.57	4104.644	4100.16	4110.57
51540	28.2	70079	15811.83	25.65	23.1	28.2	4198.54	4195.04	4191.54	4198.54
51550	20.9	78923	16162.79	21.75	13.8	32	4210.72	4208.52166666667	4195.11	4222.73
51570	30.8	63657	16001.95	21.8666666666667	9.5	30.8	4230.86	4232.81666666667	4230.86	4235.68
51590	7.1	42656	16183.93	12.2	7.1	19.6	4385.55	4381.29666666667	4366.56	4391.78
51600	15.2	124547	15419.57	14	12.8	15.2	4104.95	4106.805	4104.95	4108.66
51630	22.5	62361	15630.77	18.3	15.6	22.5	4167.39	4164.67666666667	4151.94	4174.7
51650	16.8	60693	16675.26	25	13.8	51.2	4189.88	4189.18375	4164.09	4201.64
51660	29.5	55774	15577.58	28.55	27.6	29.5	4067.2	4051.995	4036.79	4067.2
51670	14.5	51489	16055.67	21.8666666666667	14.5	25.8	4220.94	4225.8	4220.78	4235.68
51678	85	56250	15720.83	59.35	33.7	85	4194.28	4180.67	4167.06	4194.28
51680	16.5	51128	16013.86	13.8	11	16.5	4319.16	4309.11333333333	4260.43	4347.75
51683	13.5	78304	15597.53	11.75	10	13.5	4121.88	4122.535	4121.88	4123.19
51700	18.3	58040	16361.09	23.2857142857143	13.8	37.4	4191.69	4199.3	4186.6	4222.2
51710	15	51578	16035.74	21.0833333333333	13.8	32	4195.11	4193.36166666667	4164.09	4210.72
51730	9.5	38388	16046.52	21.28	9.5	30.8	4231.91	4235.634	4220.78	4258.94
51735	51.2	97684	16992.37	30.225	16.8	51.2	4185.73	4181.575	4164.09	4189.88
51740	13.8	54547	16016.57	17.8166666666667	13.8	22.1	4201.64	4201.87333333333	4189.88	4222.2
51760	13.4	50307	15896.81	20.4666666666667	13.4	25.3	4218.86	4222.74333333333	4213.69	4235.68
51770	20.2	50786	15881.76	27.3	20.2	34	4249.08	4230.84	4214.09	4249.08
51775	27.7	62903	15854.7	27.3	20.2	34	4229.35	4230.84	4214.09	4249.08
51790	30.1	61097	15761.54	31.55	30.1	33	4112.82	4102.83	4092.84	4112.82
51800	22.1	75719	16032.48	21.2	13.8	29.7	4222.2	4213.96166666667	4191.69	4244.97
51810	32	77614	16769.37	23.2333333333333	15	32	4198.73	4196.87666666667	4164.09	4222.73
51820	31.3	55540	15770.77	32.15	31.3	33	4153.42	4123.13	4092.84	4153.42
51830	25.4	74858	16239.11	29.2333333333333	24.9	37.4	4188.89	4188.67666666667	4186.6	4190.54
51840	15.5	57444	15137.87	16.8	15.5	18.1	4018.16	4009.335	4000.51	4018.16
53003	23.1	55008	14915.67	22.2666666666667	16.4	27.3	3974.96	3949.01333333333	3923.26	3974.96
53005	15.7	70592	15801.46	17.6571428571429	9.2	24.1	4124.58	4041.97	3933.85	4124.58
53007	25.5	61464	15400.69	26.0285714285714	17.4	31.9	3633.97	3578.90285714286	3323.82	3828.79
53009	27.1	60461	14187.94	37.3	27.1	45.9	3011.72	3057.69	3011.72	3117.03
53011	25.7	70859	13755.62	26.775	25.7	28.1	3549.71	3484.4975	3360.22	3627.96
53015	26	57938	13699.27	23.25	14	27.3	3400.1	3433.725	3360.22	3549.71
53017	25.7	57069	15326.71	22.52	17.4	25.7	3828.79	3768.008	3607.28	3964.02
53021	9.2	59169	15559.39	15.92	9.2	19.4	4054.19	4024.67	3923.26	4124.58
53025	19.4	54466	15553.1	18.3714285714286	9.2	25.7	3964.02	3902.67	3607.28	4124.58
53027	20.7	53978	13676.6	25.4	14	38.9	3113.8	3198.73333333333	3044.32	3424.87
53029	36.4	71690	12945.79	36.4166666666667	29.5	45.9	3234.19	3226.21333333333	3044.32	3394.18
53031	38.9	62118	13997.14	33.4857142857143	20.7	45.9	3044.32	3130.57571428571	3011.72	3243.74
53033	27.6	96853	14045.95	25.2	16.6	35.9	3458.3	3556.73285714286	3243.74	3933.85
53035	35.9	75652	13464.82	31.6714285714286	21.5	38.9	3243.74	3278.72428571429	3044.32	3458.3
53037	17.4	65462	15651.72	21.9571428571429	16.6	27.6	3805.98	3721.71714285714	3427.11	3964.02
53039	24.1	56210	15995.73	20.34	15.7	24.6	4051.29	4017.51	3858.14	4124.58
53041	14	55543	14154.01	21.1571428571429	14	28.2	3424.87	3394.27285714286	3113.8	3933.85
53045	29.5	59898	13863.87	29.1166666666667	20.7	38.9	3149.23	3210.47833333333	3044.32	3427.11
53047	24.6	48567	14624.3	25.4833333333333	19.4	29.5	3607.28	3603.8	3264.92	3964.02
53049	21.1	50391	13640.25	20.025	14	24.3	3175.51	3242.9625	3113.8	3424.87
53051	30.8	50036	13724.88	26.175	23.4	30.8	3668.89	3723.8725	3668.89	3825.93
53053	21.5	71304	14269.68	23.8375	14	35.9	3427.11	3465.96875	3149.23	3933.85
53055	45.9	66786	14214.95	34.3333333333333	27.1	45.9	3117.03	3166	3011.72	3323.82
53057	29.5	65272	13710.51	31.7142857142857	24.6	45.9	3323.82	3367.91285714286	3117.03	3633.97
53061	31.9	82807	13914.74	31.1333333333333	25.5	36.4	3394.18	3381.36666666667	3234.19	3633.97
53063	23.4	63402	14351.3	24.5857142857143	16.4	30.8	3825.93	3769.79285714286	3668.89	3923.26
53065	26.1	51852	13999.67	26.7666666666667	23.4	30.8	3725.91	3740.24333333333	3668.89	3825.93
53067	28.2	74420	13432.67	22.78	14	29.5	3284.67	3279.936	3113.8	3427.11
53071	18.9	62309	15039.69	15.875	9.2	19.7	4057.3	4086.1575	4054.19	4124.58
53073	28.2	68376	13754.14	32.05	24.6	45.9	3264.92	3328.2625	3117.03	3607.28
53075	16.4	64016	14689.83	20.7142857142857	9.2	27.3	3923.26	3914.83714285714	3807.99	4054.19
53077	16.6	49907	15808.05	19.5375	14	27.6	3933.85	3773.75	3424.87	4124.58
54001	20.2	45005	13989.89	18.5833333333333	13.1	24.8	3798.54	3803.04666666667	3787.02	3823.08
54003	15.7	63304	14973.23	17.8333333333333	15.7	20.9	3990.61	4000.105	3953.67	4044.42
54005	25.5	50777	14656.79	20.8833333333333	14.9	26	3968.59	3977.31	3937.88	4018.37
54007	22.4	47583	14289.04	24.8	18	32.9	3873.51	3882.964	3826.69	3922.61
54009	19.8	58460	14200.83	17.5	15.2	20.7	3765.54	3762.616	3752.76	3772.54
54011	24.1	54671	14817.21	22.5857142857143	18	32.6	3928.96	3922.31	3890.45	3956.42
54015	32	39851	14388.9	23.46	18	32	3915.43	3907.3	3873.51	3937.88
54019	15.6	43721	14661.53	21.6	15.6	30.8	3967.42	3964.534	3922.61	3997.62
54023	19.8	48133	14841.15	15.8666666666667	12.1	19.8	3873.59	3853.795	3787.02	3941.77
54025	30.8	48287	15086.57	26.0428571428571	15.6	38.2	3997.14	3979.43571428571	3876.58	4095.78
54027	12.1	41950	14907.11	16.6833333333333	12.1	19.8	3941.77	3925.53166666667	3873.59	4000.51
54029	15.5	51407	14126.47	17.9166666666667	15.5	20.7	3752.76	3753.435	3727.39	3772.54
54033	24.8	58008	14322.16	18.7142857142857	13.3	24.8	3797.75	3800.30714285714	3782.57	3826.69
54035	35.1	56384	14655.87	24.1857142857143	11	35.1	3880.19	3888.28	3839.12	3937.88
54037	16.1	79830	15050.93	17.0166666666667	12.3	20.9	4027.96	4019.35833333333	3983.46	4069.19
54039	26	57069	14616.47	24.16	15.6	35.1	3937.88	3934.997	3880.19	3997.62
54041	18.7	45766	14249.64	22.42	13.3	32.9	3826.69	3838.894	3797.75	3876.58
54043	20.3	43990	14754.26	23.225	18	32.6	3954.18	3956.3575	3918.98	3998.63
54045	21	46928	14747.95	20	14.9	25.5	3987.22	3985.398	3954.18	4018.37
54049	18.1	54437	14184.96	18.66	14.5	24.8	3784.71	3788.138	3782.57	3797.75
54051	18.1	54659	14246.88	15.8166666666667	12.4	20.7	3774.08	3774.04833333333	3768.36	3782.57
54053	19.3	45474	14797.82	24.4833333333333	11	35.1	3892.62	3895.55	3862.1	3928.96
54055	24.5	46277	15028.6	19.48	14.9	24.5	4061.6	4051.318	3997.62	4111.34
54057	14.5	50078	14693.81	16.34	12.1	19.8	3890.06	3881.252	3807.25	3941.77
54059	18.3	44384	14815.04	18.9	14.9	21	3998.63	3989.805	3954.18	4024.01
54061	14.5	68981	14096.35	15.6428571428571	13.1	21.3	3783.71	3785.18	3777.08	3791.95
54063	25.8	43629	15127.98	24.7	21	30.8	4085.02	4072.32	3997.14	4111.34
54065	17.2	53838	14790.08	17.0666666666667	12.1	20.9	3953.67	3960.60166666667	3893.59	4000.51
54067	18	48821	14350.35	25.3857142857143	15.6	32.9	3922.61	3927.22428571429	3873.51	3997.14
54069	15.2	60247	14270.68	17.0833333333333	12.4	20.7	3768.36	3767.34333333333	3753.88	3774.08
54075	38.2	51109	15091.46	30.175	18.8	38.2	3911.5	3902.075	3823.08	3997.14
54077	13.1	54931	14064.67	17.1142857142857	13.1	21.3	3787.02	3804.46857142857	3783.71	3873.59
54079	32.6	67353	14744.75	26.2333333333333	19.3	35.1	3918.98	3918.80166666667	3880.19	3954.18
54081	17.6	49881	14843.86	20.6833333333333	14.9	26	3997.62	3991.91333333333	3937.88	4061.6
54083	18.8	49520	14375.1	23.8666666666667	13.3	38.2	3823.08	3850.53833333333	3798.54	3911.5
54087	18.9	42745	14559.15	28	18.9	35.1	3887.07	3905.1425	3880.19	3937.88
54091	21.3	50920	14018.4	18.6666666666667	13.1	24.8	3791.95	3790.61333333333	3783.71	3798.54
54097	13.3	50007	14120.71	21.45	13.3	32.9	3819.94	3823.76333333333	3797.75	3876.58
54099	18	46827	14840.41	21.1857142857143	18	28.5	3956.42	3951.41857142857	3914.56	3998.63
54101	32.9	37736	14222.73	24.1375	13.3	38.2	3876.58	3881.38125	3819.94	3997.14
54103	14.6	48724	14325.4	17.3333333333333	13.9	24.8	3782.57	3783.31666666667	3774.08	3797.75
54107	26.4	51984	14530.69	21.62	11	35.1	3839.12	3847.984	3817.96	3880.19
54109	14.9	47273	14922.54	20.3	14.9	25.5	4018.37	4005.33833333333	3968.59	4061.6
55001	24.1	51884	14190.38	22.825	18.9	25.5	3854.23	3852.975	3812.83	3886.57
55005	23.5	55577	14047.73	20.0285714285714	15	24.4	3769.71	3774.44142857143	3719.61	3819.5
55007	17.6	58218	13754.33	19.2666666666667	17.6	21.3	3691.61	3713.12666666667	3691.61	3728.16
55009	31.5	68425	15001.59	30.75	23.8	41.3	3801.4	3790.3325	3735.5	3833.69
55011	22.6	61607	14082.4	25.2666666666667	22.6	28.1	3821.8	3813.43333333333	3794.24	3824.26
55015	30.3	76115	14416.34	29.9571428571429	24	34.9	3833.69	3831.76857142857	3801.4	3858.3
55017	24.4	64388	14108.61	21.7	16.6	28.1	3772.64	3773.40571428571	3743.88	3797.14
55019	18.9	54175	14176.27	22.4833333333333	16.6	28.1	3788.53	3781.55166666667	3747.7	3814.17
55021	25.5	72059	14300.15	23.7625	18.9	28.4	3886.57	3874.89375	3854.23	3900.22
55023	18.3	57098	14291.41	20.1166666666667	13.8	26.4	3891.55	3893.405	3868.85	3915.76
55025	28.4	84619	14343.43	22.075	18.9	28.4	3900.22	3895.0375	3879.83	3910.2
55027	22.2	66765	14332.96	24.8625	19.7	28.8	3879.83	3879.715	3858.3	3900.22
55029	41.3	64832	15099.28	26.6333333333333	14.4	41.3	3735.5	3717.20888888889	3642.26	3801.4
55031	18.9	60549	13743.38	19.2666666666667	17.6	21.3	3728.16	3713.12666666667	3691.61	3728.16
55033	18.3	63450	14115.95	20.9142857142857	15	28.1	3797.14	3797.32	3769.71	3829.4
55035	28.1	68478	14085.15	22.9	18.3	28.1	3794.24	3799.76833333333	3772.64	3824.26
55039	28.8	67472	14354.02	26.0571428571429	22.2	30.3	3858.3	3857.46285714286	3833.69	3879.83
55043	24.5	61343	14403.72	22.85	13.8	40.3	3911.19	3910.7475	3885.32	3933.49
55045	20.7	68878	14416.57	22.9	19.4	28.4	3910.2	3908.41142857143	3900.22	3919.76
55047	24.1	60068	14348.38	25.0142857142857	22	28.9	3867.84	3864.85428571429	3845.54	3886.57
55049	19.4	69813	14340.13	21.4	13.8	28.4	3901.9	3901.40428571429	3885.32	3915.67
55055	19.7	70017	14332.19	24.0833333333333	19.7	28.4	3894.35	3891.13166666667	3879.83	3901.9
55057	24.9	54393	14162.52	22.5428571428571	17.5	25.5	3855.83	3859.04285714286	3814.17	3886.57
55059	15.6	67795	14957.3	19.7166666666667	15.6	26.3	3879.85	3870.61166666667	3808.06	3888.55
55061	27.4	70048	15044.34	30.2833333333333	19.6	41.3	3780.99	3755.345	3684.36	3819.08
55063	26.2	69353	14072.2	23.375	17.5	26.2	3854	3848.8575	3824.26	3868.85
55065	24.1	62833	14406.81	21.9	19.4	24.5	3915.67	3914.97	3901.9	3931.1
55067	17.7	53145	14074.22	21.4	15.8	25.5	3727.41	3742.97666666667	3692.32	3782.51
55069	20.9	61974	14036.69	19.14	15.8	24.7	3729.98	3733.888	3692.32	3772.03
55071	31.3	63645	15203.77	24.6571428571429	8.5	31.5	3819.08	3792.52714285714	3710.74	3847.43
55073	24.7	66112	14204.36	21.2333333333333	16.6	24.9	3772.03	3776.88111111111	3727.41	3816.77
55075	25.6	54213	14327.02	25.04	11	41.3	3712.42	3705.572	3642.95	3753.61
55077	22	55906	14276.19	23.86	22	25.5	3869.3	3864.696	3845.54	3886.57
55079	14.5	56079	15194.73	21.6	14.5	26.1	3878.83	3855.64285714286	3804.2	3882.06
55081	24.7	62244	14073.36	23.325	17.5	26.2	3848.32	3856.75	3848.32	3868.85
55083	25.5	63356	14508.69	27.5666666666667	17.7	41.3	3753.61	3752.14166666667	3712.42	3801.4
55085	15.8	61125	13836.15	17.05	13.8	20.9	3692.32	3702.4075	3659.92	3729.98
55087	34.9	72685	14376.11	29.05	23.8	34.9	3815.88	3816.14166666667	3782.51	3846.6
